企业名称,销售区域,产品名称,销售数量,原价,销售价格,销售额,净利率,销售日期
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,53,200,360.0,19080.0,0.44,2024-10-28
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,193,300,570.0,110010.0,0.47,2024-10-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,49,250,500.0,24500.0,0.5,2024-02-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,101,250,500.0,50500.0,0.5,2024-09-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,83,200,360.0,29880.0,0.44,2024-05-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,88,350,735.0,64680.0,0.52,2024-10-02
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,140,250,500.0,70000.0,0.5,2024-02-15
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,166,200,360.0,59760.0,0.44,2024-04-26
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,21,150,225.0,4725.0,0.33,2024-01-24
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,195,200,360.0,70200.0,0.44,2024-04-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,18,400,920.0,16560.0,0.57,2024-09-24
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,27,150,225.0,6075.0,0.33,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,78,300,570.0,44460.0,0.47,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,128,150,225.0,28800.0,0.33,2024-09-26
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,199,250,500.0,99500.0,0.5,2024-05-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,180,250,500.0,90000.0,0.5,2024-12-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,43,450,1125.0,48375.0,0.6,2024-04-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,159,250,500.0,79500.0,0.5,2024-06-20
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,60,350,735.0,44100.0,0.52,2024-08-02
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,78,250,500.0,39000.0,0.5,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,141,400,920.0,129720.0,0.57,2024-06-08
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,146,150,225.0,32850.0,0.33,2024-01-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,24,250,500.0,12000.0,0.5,2024-03-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,139,450,1125.0,156375.0,0.6,2024-10-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,128,250,500.0,64000.0,0.5,2024-05-24
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,41,350,735.0,30135.0,0.52,2024-04-24
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,109,300,570.0,62130.0,0.47,2024-07-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,96,250,500.0,48000.0,0.5,2024-04-17
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,95,200,360.0,34200.0,0.44,2024-04-04
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,180,200,360.0,64800.0,0.44,2024-11-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,164,150,225.0,36900.0,0.33,2024-10-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,50,400,920.0,46000.0,0.57,2024-11-22
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,91,200,360.0,32760.0,0.44,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,80,200,360.0,28800.0,0.44,2024-11-10
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,137,300,570.0,78090.0,0.47,2024-01-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,191,250,500.0,95500.0,0.5,2024-11-14
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,67,150,225.0,15075.0,0.33,2024-01-24
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,65,300,570.0,37050.0,0.47,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,153,150,225.0,34425.0,0.33,2024-02-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,60,300,570.0,34200.0,0.47,2024-10-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,36,250,500.0,18000.0,0.5,2024-01-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,109,250,500.0,54500.0,0.5,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,92,150,225.0,20700.0,0.33,2024-11-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,152,250,500.0,76000.0,0.5,2024-09-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,178,300,570.0,101460.0,0.47,2024-03-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,71,150,225.0,15975.0,0.33,2024-10-05
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,121,400,920.0,111320.0,0.57,2024-01-30
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,194,450,1125.0,218250.0,0.6,2024-10-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,117,250,500.0,58500.0,0.5,2024-07-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,126,150,225.0,28350.0,0.33,2024-03-05
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,82,450,1125.0,92250.0,0.6,2024-09-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,80,450,1125.0,90000.0,0.6,2024-08-01
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,30,250,500.0,15000.0,0.5,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,63,300,570.0,35910.0,0.47,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,140,450,1125.0,157500.0,0.6,2024-06-16
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,72,350,735.0,52920.0,0.52,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,116,400,920.0,106720.0,0.57,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,40,400,920.0,36800.0,0.57,2024-12-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,152,200,360.0,54720.0,0.44,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,141,350,735.0,103635.0,0.52,2024-08-20
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,22,450,1125.0,24750.0,0.6,2024-02-10
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,79,250,500.0,39500.0,0.5,2024-05-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,29,200,360.0,10440.0,0.44,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,134,300,570.0,76380.0,0.47,2024-03-30
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,74,250,500.0,37000.0,0.5,2024-12-05
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,20,350,735.0,14700.0,0.52,2024-03-01
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,79,250,500.0,39500.0,0.5,2024-11-09
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,120,150,225.0,27000.0,0.33,2024-06-13
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,125,350,735.0,91875.0,0.52,2024-07-20
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,83,350,735.0,61005.0,0.52,2024-04-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,91,450,1125.0,102375.0,0.6,2024-03-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,47,400,920.0,43240.0,0.57,2024-01-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,200,350,735.0,147000.0,0.52,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,69,450,1125.0,77625.0,0.6,2024-01-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,156,450,1125.0,175500.0,0.6,2024-04-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,85,250,500.0,42500.0,0.5,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,124,150,225.0,27900.0,0.33,2024-10-12
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,76,300,570.0,43320.0,0.47,2024-04-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,38,200,360.0,13680.0,0.44,2024-03-22
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,175,200,360.0,63000.0,0.44,2024-12-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,92,150,225.0,20700.0,0.33,2024-06-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,20,250,500.0,10000.0,0.5,2024-01-22
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,106,300,570.0,60420.0,0.47,2024-06-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,165,400,920.0,151800.0,0.57,2024-10-05
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,38,250,500.0,19000.0,0.5,2024-02-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,158,250,500.0,79000.0,0.5,2024-03-04
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,117,250,500.0,58500.0,0.5,2024-01-19
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,105,150,225.0,23625.0,0.33,2024-03-13
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,78,200,360.0,28080.0,0.44,2024-08-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,132,300,570.0,75240.0,0.47,2024-12-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,144,450,1125.0,162000.0,0.6,2024-09-23
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,12,350,735.0,8820.0,0.52,2024-09-07
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,132,400,920.0,121440.0,0.57,2024-07-26
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,62,350,735.0,45570.0,0.52,2024-10-22
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,167,450,1125.0,187875.0,0.6,2024-08-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,168,200,360.0,60480.0,0.44,2024-01-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,111,400,920.0,102120.0,0.57,2024-02-20
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,197,350,735.0,144795.0,0.52,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,92,150,225.0,20700.0,0.33,2024-10-06
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,106,350,735.0,77910.0,0.52,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,165,200,360.0,59400.0,0.44,2024-02-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,67,400,920.0,61640.0,0.57,2024-12-22
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,90,250,500.0,45000.0,0.5,2024-02-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,139,150,225.0,31275.0,0.33,2024-03-02
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,144,250,500.0,72000.0,0.5,2024-05-20
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,32,400,920.0,29440.0,0.57,2024-05-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,152,450,1125.0,171000.0,0.6,2024-07-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,41,200,360.0,14760.0,0.44,2024-05-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,31,400,920.0,28520.0,0.57,2024-02-26
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,82,400,920.0,75440.0,0.57,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,70,400,920.0,64400.0,0.57,2024-04-17
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,78,200,360.0,28080.0,0.44,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,140,350,735.0,102900.0,0.52,2024-01-30
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,77,150,225.0,17325.0,0.33,2024-12-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,171,250,500.0,85500.0,0.5,2024-09-02
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,83,350,735.0,61005.0,0.52,2024-10-04
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,170,450,1125.0,191250.0,0.6,2024-07-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,136,150,225.0,30600.0,0.33,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,79,300,570.0,45030.0,0.47,2024-04-22
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,137,400,920.0,126040.0,0.57,2024-02-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,86,300,570.0,49020.0,0.47,2024-11-26
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,41,200,360.0,14760.0,0.44,2024-12-07
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,137,200,360.0,49320.0,0.44,2024-03-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,87,400,920.0,80040.0,0.57,2024-10-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,77,300,570.0,43890.0,0.47,2024-07-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,14,300,570.0,7980.0,0.47,2024-11-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,188,250,500.0,94000.0,0.5,2024-01-25
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,59,350,735.0,43365.0,0.52,2024-09-23
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,196,400,920.0,180320.0,0.57,2024-06-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,70,450,1125.0,78750.0,0.6,2024-08-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,67,400,920.0,61640.0,0.57,2024-06-08
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,30,400,920.0,27600.0,0.57,2024-05-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,185,150,225.0,41625.0,0.33,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,60,450,1125.0,67500.0,0.6,2024-06-07
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,125,200,360.0,45000.0,0.44,2024-07-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,131,350,735.0,96285.0,0.52,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,111,350,735.0,81585.0,0.52,2024-12-22
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,79,450,1125.0,88875.0,0.6,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,116,150,225.0,26100.0,0.33,2024-08-21
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,92,350,735.0,67620.0,0.52,2024-03-14
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,179,300,570.0,102030.0,0.47,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,193,350,735.0,141855.0,0.52,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,185,150,225.0,41625.0,0.33,2024-02-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,192,450,1125.0,216000.0,0.6,2024-10-24
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,67,450,1125.0,75375.0,0.6,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,38,150,225.0,8550.0,0.33,2024-02-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,65,250,500.0,32500.0,0.5,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,142,250,500.0,71000.0,0.5,2024-11-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,14,250,500.0,7000.0,0.5,2024-12-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,95,450,1125.0,106875.0,0.6,2024-07-15
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,44,400,920.0,40480.0,0.57,2024-05-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,155,350,735.0,113925.0,0.52,2024-01-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,105,450,1125.0,118125.0,0.6,2024-05-23
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,51,400,920.0,46920.0,0.57,2024-05-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,45,200,360.0,16200.0,0.44,2024-10-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,85,350,735.0,62475.0,0.52,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,122,400,920.0,112240.0,0.57,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,102,400,920.0,93840.0,0.57,2024-07-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,33,200,360.0,11880.0,0.44,2024-06-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,103,450,1125.0,115875.0,0.6,2024-08-05
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,181,400,920.0,166520.0,0.57,2024-11-17
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,116,450,1125.0,130500.0,0.6,2024-07-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,25,250,500.0,12500.0,0.5,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,180,400,920.0,165600.0,0.57,2024-01-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,153,300,570.0,87210.0,0.47,2024-06-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,178,400,920.0,163760.0,0.57,2024-07-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,163,350,735.0,119805.0,0.52,2024-05-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,123,400,920.0,113160.0,0.57,2024-10-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,96,300,570.0,54720.0,0.47,2024-02-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,178,300,570.0,101460.0,0.47,2024-05-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,31,300,570.0,17670.0,0.47,2024-12-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,130,150,225.0,29250.0,0.33,2024-06-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,156,300,570.0,88920.0,0.47,2024-11-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,81,400,920.0,74520.0,0.57,2024-09-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,163,400,920.0,149960.0,0.57,2024-09-20
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,30,450,1125.0,33750.0,0.6,2024-12-03
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,127,200,360.0,45720.0,0.44,2024-01-04
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,87,250,500.0,43500.0,0.5,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,89,200,360.0,32040.0,0.44,2024-05-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,162,450,1125.0,182250.0,0.6,2024-11-01
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,42,200,360.0,15120.0,0.44,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,101,200,360.0,36360.0,0.44,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,96,200,360.0,34560.0,0.44,2024-08-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,158,150,225.0,35550.0,0.33,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,90,250,500.0,45000.0,0.5,2024-11-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,25,400,920.0,23000.0,0.57,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,187,200,360.0,67320.0,0.44,2024-11-03
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,45,450,1125.0,50625.0,0.6,2024-07-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,170,200,360.0,61200.0,0.44,2024-06-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,152,300,570.0,86640.0,0.47,2024-08-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-12-02
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,53,300,570.0,30210.0,0.47,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,191,300,570.0,108870.0,0.47,2024-03-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,77,250,500.0,38500.0,0.5,2024-03-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,131,300,570.0,74670.0,0.47,2024-01-11
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,73,150,225.0,16425.0,0.33,2024-04-05
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,33,400,920.0,30360.0,0.57,2024-06-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,88,400,920.0,80960.0,0.57,2024-04-18
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,56,250,500.0,28000.0,0.5,2024-12-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,126,300,570.0,71820.0,0.47,2024-03-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,35,400,920.0,32200.0,0.57,2024-08-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,12,400,920.0,11040.0,0.57,2024-10-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,186,350,735.0,136710.0,0.52,2024-01-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,62,350,735.0,45570.0,0.52,2024-05-17
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,163,450,1125.0,183375.0,0.6,2024-01-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,18,300,570.0,10260.0,0.47,2024-03-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,191,250,500.0,95500.0,0.5,2024-03-01
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,66,200,360.0,23760.0,0.44,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,26,250,500.0,13000.0,0.5,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,62,150,225.0,13950.0,0.33,2024-11-04
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,152,200,360.0,54720.0,0.44,2024-12-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,92,400,920.0,84640.0,0.57,2024-01-20
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,111,400,920.0,102120.0,0.57,2024-07-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,17,350,735.0,12495.0,0.52,2024-09-26
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,65,200,360.0,23400.0,0.44,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,176,150,225.0,39600.0,0.33,2024-07-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,65,250,500.0,32500.0,0.5,2024-07-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,161,450,1125.0,181125.0,0.6,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,192,400,920.0,176640.0,0.57,2024-03-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,189,250,500.0,94500.0,0.5,2024-07-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,129,400,920.0,118680.0,0.57,2024-11-19
