订单ID,客户ID,产品名称,销售数量,单价,销售日期,销售区域,总金额
ORD1085,CUST136,玻璃切割,36,619,2024-09-02,华南,22284
ORD1058,CUST170,玻璃雕刻,81,618,2024-02-29,西南,50058
ORD1039,CUST187,玻璃抛光,2,599,2024-07-16,东北,1198
ORD1075,CUST167,玻璃打磨,89,548,2024-04-12,东北,48772
ORD1062,CUST144,玻璃雕刻,76,430,2024-05-14,华东,32680
ORD1096,CUST144,玻璃打磨,2,372,2024-07-30,华北,744
ORD1044,CUST131,玻璃打磨,81,616,2024-02-24,西南,49896
ORD1088,CUST151,玻璃雕刻,48,496,2024-02-05,华北,23808
ORD1021,CUST139,玻璃抛光,38,229,2024-03-25,西南,8702
ORD1017,CUST108,玻璃抛光,11,920,2024-06-23,华南,10120
ORD1035,CUST111,玻璃雕刻,33,698,2024-11-16,华东,23034
ORD1075,CUST148,玻璃打磨,34,916,2024-08-28,东北,31144
ORD1081,CUST187,玻璃打磨,98,134,2024-09-07,东北,13132
ORD1022,CUST152,玻璃雕刻,60,942,2024-07-16,华南,56520
ORD1047,CUST110,玻璃雕刻,72,919,2024-01-05,华东,66168
ORD1053,CUST162,玻璃抛光,92,634,2024-03-20,西南,58328
ORD1016,CUST132,玻璃切割,88,817,2024-05-14,华南,71896
ORD1041,CUST177,玻璃抛光,3,876,2024-07-20,西南,2628
ORD1048,CUST105,玻璃雕刻,66,307,2024-12-20,华东,20262
ORD1036,CUST155,玻璃抛光,29,203,2024-05-27,西南,5887
ORD1073,CUST133,玻璃切割,11,206,2024-07-05,华北,2266
ORD1039,CUST163,玻璃打磨,59,854,2024-05-24,华北,50386
ORD1086,CUST125,玻璃雕刻,83,282,2024-06-29,华北,23406
ORD1065,CUST156,玻璃抛光,92,922,2024-09-26,西南,84824
ORD1042,CUST102,玻璃切割,88,182,2024-04-18,东北,16016
ORD1004,CUST147,玻璃打磨,87,524,2024-04-29,华南,45588
ORD1011,CUST181,玻璃切割,93,523,2024-01-27,华北,48639
ORD1028,CUST133,玻璃打磨,81,458,2024-06-13,西南,37098
ORD1076,CUST152,玻璃雕刻,62,523,2024-08-02,华南,32426
ORD1053,CUST187,玻璃切割,98,670,2024-05-20,华北,65660
ORD1066,CUST103,玻璃切割,6,374,2024-11-25,华南,2244
ORD1063,CUST127,玻璃切割,58,955,2024-09-16,东北,55390
ORD1065,CUST115,玻璃切割,3,777,2024-02-17,西南,2331
ORD1099,CUST149,玻璃雕刻,24,725,2024-03-08,东北,17400
ORD1008,CUST187,玻璃抛光,28,843,2024-09-27,华南,23604
ORD1030,CUST152,玻璃雕刻,67,964,2024-09-15,东北,64588
ORD1094,CUST107,玻璃雕刻,83,575,2024-07-06,东北,47725
ORD1057,CUST170,玻璃雕刻,93,625,2024-12-23,东北,58125
ORD1020,CUST198,玻璃雕刻,96,389,2024-10-11,华东,37344
ORD1015,CUST125,玻璃雕刻,49,574,2024-06-10,东北,28126
ORD1006,CUST170,玻璃切割,3,695,2024-04-17,华东,2085
ORD1016,CUST108,玻璃雕刻,96,155,2024-12-21,西南,14880
ORD1053,CUST181,玻璃打磨,53,407,2024-06-25,东北,21571
ORD1098,CUST194,玻璃抛光,92,706,2024-02-05,华北,64952
ORD1073,CUST166,玻璃打磨,34,631,2024-12-09,东北,21454
ORD1042,CUST147,玻璃抛光,18,987,2024-04-17,华东,17766
ORD1033,CUST195,玻璃雕刻,74,779,2024-10-31,东北,57646
ORD1030,CUST198,玻璃雕刻,57,630,2024-10-25,东北,35910
ORD1019,CUST106,玻璃雕刻,65,675,2024-10-01,西南,43875
ORD1071,CUST120,玻璃打磨,20,570,2024-05-17,华东,11400
ORD1056,CUST142,玻璃抛光,64,991,2024-10-23,东北,63424
ORD1007,CUST150,玻璃打磨,26,122,2024-06-24,华北,3172
ORD1010,CUST179,玻璃雕刻,51,440,2024-12-01,华南,22440
ORD1071,CUST105,玻璃抛光,4,198,2024-09-10,华南,792
ORD1053,CUST100,玻璃切割,89,606,2024-02-25,华东,53934
ORD1039,CUST163,玻璃打磨,73,504,2024-11-22,华北,36792
ORD1071,CUST176,玻璃雕刻,77,396,2024-09-29,华北,30492
ORD1048,CUST137,玻璃抛光,56,641,2024-08-20,西南,35896
ORD1060,CUST100,玻璃雕刻,25,887,2024-01-03,华北,22175
ORD1000,CUST168,玻璃抛光,22,203,2024-08-05,西南,4466
ORD1007,CUST117,玻璃切割,71,326,2024-04-21,华东,23146
ORD1034,CUST173,玻璃打磨,9,197,2024-11-06,东北,1773
ORD1020,CUST111,玻璃打磨,6,292,2024-08-25,东北,1752
ORD1051,CUST175,玻璃打磨,70,188,2024-05-21,华北,13160
ORD1019,CUST141,玻璃抛光,36,912,2024-04-22,西南,32832
ORD1070,CUST118,玻璃雕刻,59,891,2024-09-12,华北,52569
ORD1057,CUST137,玻璃抛光,87,492,2024-05-09,东北,42804
ORD1065,CUST138,玻璃切割,54,495,2024-08-05,西南,26730
ORD1074,CUST197,玻璃切割,14,111,2024-11-09,华南,1554
ORD1033,CUST161,玻璃雕刻,72,390,2024-04-28,华南,28080
ORD1003,CUST124,玻璃打磨,16,271,2024-02-21,东北,4336
ORD1028,CUST193,玻璃抛光,14,695,2024-04-01,西南,9730
ORD1060,CUST144,玻璃抛光,1,106,2024-01-23,华北,106
ORD1078,CUST146,玻璃打磨,89,237,2024-10-03,西南,21093
ORD1014,CUST163,玻璃切割,2,982,2024-09-09,华东,1964
ORD1098,CUST199,玻璃雕刻,5,561,2024-08-30,华北,2805
ORD1066,CUST166,玻璃雕刻,64,664,2024-10-01,西南,42496
ORD1069,CUST173,玻璃切割,11,670,2024-08-28,西南,7370
ORD1001,CUST182,玻璃雕刻,14,978,2024-12-26,华南,13692
ORD1027,CUST171,玻璃雕刻,17,526,2024-08-23,华东,8942
ORD1089,CUST138,玻璃雕刻,55,256,2024-09-18,华东,14080
ORD1039,CUST190,玻璃打磨,99,830,2024-09-22,华南,82170
ORD1053,CUST127,玻璃打磨,43,175,2024-10-29,东北,7525
ORD1082,CUST142,玻璃雕刻,16,724,2024-10-22,西南,11584
ORD1036,CUST137,玻璃雕刻,90,852,2024-04-20,华北,76680
ORD1034,CUST130,玻璃打磨,5,559,2024-07-22,西南,2795
ORD1091,CUST172,玻璃雕刻,26,195,2024-02-19,东北,5070
ORD1056,CUST123,玻璃切割,24,564,2024-07-27,西南,13536
ORD1060,CUST150,玻璃抛光,63,339,2024-03-25,西南,21357
ORD1054,CUST189,玻璃打磨,50,637,2024-07-19,西南,31850
ORD1004,CUST105,玻璃雕刻,24,440,2024-04-20,华南,10560
ORD1067,CUST171,玻璃雕刻,83,810,2024-11-19,华北,67230
ORD1069,CUST159,玻璃打磨,97,408,2024-08-06,华北,39576
ORD1044,CUST177,玻璃雕刻,31,677,2024-01-13,华北,20987
ORD1033,CUST109,玻璃雕刻,3,936,2024-09-25,华南,2808
ORD1034,CUST192,玻璃雕刻,96,910,2024-01-28,华东,87360
ORD1014,CUST148,玻璃抛光,41,622,2024-12-07,华南,25502
ORD1070,CUST106,玻璃切割,50,794,2024-12-11,西南,39700
ORD1047,CUST168,玻璃抛光,91,947,2024-04-24,西南,86177
ORD1074,CUST196,玻璃打磨,77,313,2024-03-27,华北,24101
ORD1028,CUST101,玻璃雕刻,88,736,2024-04-15,华东,64768
ORD1087,CUST139,玻璃打磨,97,190,2024-05-28,东北,18430
ORD1068,CUST113,玻璃打磨,66,914,2024-10-22,华北,60324
ORD1093,CUST136,玻璃雕刻,48,852,2024-02-15,华北,40896
ORD1031,CUST171,玻璃抛光,33,622,2024-03-11,华北,20526
ORD1071,CUST143,玻璃打磨,56,630,2024-07-22,东北,35280
ORD1042,CUST173,玻璃雕刻,1,464,2024-11-15,华南,464
ORD1016,CUST149,玻璃雕刻,85,214,2024-03-19,华北,18190
ORD1055,CUST131,玻璃雕刻,90,547,2024-08-25,华南,49230
ORD1066,CUST174,玻璃抛光,1,646,2024-03-13,华南,646
ORD1061,CUST141,玻璃切割,45,377,2024-07-10,东北,16965
ORD1066,CUST198,玻璃切割,71,550,2024-05-27,华北,39050
ORD1010,CUST149,玻璃切割,5,728,2024-08-03,东北,3640
ORD1074,CUST147,玻璃雕刻,65,117,2024-12-12,东北,7605
ORD1073,CUST104,玻璃打磨,25,836,2024-09-11,西南,20900
ORD1013,CUST102,玻璃抛光,37,768,2024-01-20,华东,28416
ORD1037,CUST139,玻璃雕刻,20,180,2024-02-22,西南,3600
ORD1074,CUST155,玻璃雕刻,79,425,2024-05-09,华东,33575
ORD1068,CUST189,玻璃雕刻,87,222,2024-05-21,东北,19314
ORD1040,CUST149,玻璃抛光,45,796,2024-12-20,华南,35820
ORD1058,CUST116,玻璃雕刻,79,364,2024-03-24,东北,28756
ORD1051,CUST141,玻璃雕刻,8,747,2024-03-10,华北,5976
ORD1072,CUST118,玻璃抛光,84,110,2024-05-16,西南,9240
ORD1057,CUST150,玻璃雕刻,25,943,2024-06-11,东北,23575
ORD1052,CUST137,玻璃打磨,53,646,2024-03-03,华东,34238
ORD1017,CUST168,玻璃雕刻,68,782,2024-08-22,东北,53176
ORD1079,CUST105,玻璃打磨,88,347,2024-12-20,华东,30536
ORD1004,CUST118,玻璃切割,39,412,2024-11-30,华南,16068
ORD1064,CUST152,玻璃抛光,95,835,2024-03-05,华北,79325
ORD1028,CUST128,玻璃雕刻,96,819,2024-06-03,华南,78624
ORD1021,CUST141,玻璃抛光,88,239,2024-08-01,东北,21032
ORD1017,CUST164,玻璃打磨,47,530,2024-01-05,华南,24910
ORD1060,CUST195,玻璃抛光,95,214,2024-06-14,西南,20330
ORD1061,CUST126,玻璃打磨,52,982,2024-10-06,华南,51064
ORD1088,CUST154,玻璃雕刻,12,327,2024-01-19,华南,3924
ORD1049,CUST175,玻璃雕刻,99,234,2024-11-03,华北,23166
ORD1021,CUST155,玻璃抛光,68,914,2024-10-19,华东,62152
ORD1088,CUST119,玻璃雕刻,87,559,2024-04-27,华东,48633
ORD1041,CUST171,玻璃抛光,66,849,2025-01-01,华东,56034
ORD1057,CUST130,玻璃打磨,38,866,2024-01-09,西南,32908
ORD1071,CUST161,玻璃打磨,51,900,2024-01-20,华南,45900
ORD1012,CUST156,玻璃雕刻,44,578,2024-07-01,华北,25432
ORD1092,CUST103,玻璃切割,4,312,2024-10-07,华东,1248
ORD1020,CUST172,玻璃切割,55,383,2024-01-30,华南,21065
ORD1040,CUST186,玻璃雕刻,34,683,2024-11-30,华东,23222
ORD1019,CUST183,玻璃切割,33,616,2024-06-02,华东,20328
ORD1072,CUST156,玻璃切割,32,464,2024-05-15,华南,14848
ORD1009,CUST171,玻璃雕刻,2,982,2024-07-25,西南,1964
ORD1052,CUST145,玻璃打磨,21,904,2024-01-01,西南,18984
ORD1014,CUST151,玻璃切割,4,609,2024-06-03,西南,2436
ORD1083,CUST112,玻璃打磨,78,937,2024-03-20,东北,73086
ORD1052,CUST112,玻璃切割,55,888,2024-03-22,华北,48840
ORD1020,CUST108,玻璃切割,32,496,2024-08-17,东北,15872
ORD1066,CUST110,玻璃雕刻,46,564,2024-11-06,东北,25944
ORD1001,CUST199,玻璃雕刻,4,242,2024-10-25,东北,968
ORD1090,CUST121,玻璃雕刻,25,305,2024-11-03,华东,7625
ORD1041,CUST123,玻璃打磨,89,443,2024-09-30,西南,39427
ORD1035,CUST179,玻璃雕刻,94,588,2024-07-19,华北,55272
ORD1070,CUST153,玻璃雕刻,19,732,2024-12-18,华北,13908
ORD1056,CUST160,玻璃切割,41,924,2024-01-28,东北,37884
ORD1098,CUST119,玻璃抛光,83,651,2024-11-23,东北,54033
ORD1055,CUST116,玻璃雕刻,12,946,2024-10-24,西南,11352
ORD1083,CUST155,玻璃雕刻,60,732,2024-10-12,华北,43920
ORD1013,CUST115,玻璃打磨,82,861,2024-07-19,华北,70602
ORD1045,CUST109,玻璃抛光,7,911,2024-03-17,华东,6377
ORD1010,CUST159,玻璃打磨,49,762,2024-01-09,华南,37338
ORD1035,CUST112,玻璃切割,72,768,2024-03-14,东北,55296
ORD1005,CUST129,玻璃抛光,22,322,2024-10-01,华北,7084
ORD1086,CUST140,玻璃切割,88,839,2024-11-06,华北,73832
ORD1081,CUST124,玻璃切割,24,149,2024-02-28,华东,3576
ORD1093,CUST175,玻璃切割,81,194,2024-01-29,华东,15714
ORD1024,CUST149,玻璃打磨,86,731,2024-05-16,西南,62866
ORD1075,CUST111,玻璃切割,27,943,2024-02-01,东北,25461
ORD1031,CUST179,玻璃切割,91,267,2024-10-04,东北,24297
ORD1011,CUST178,玻璃雕刻,9,742,2024-01-27,华东,6678
ORD1016,CUST160,玻璃切割,14,495,2024-06-24,华北,6930
ORD1086,CUST192,玻璃抛光,97,332,2024-08-07,西南,32204
ORD1012,CUST187,玻璃雕刻,52,745,2024-07-20,华东,38740
ORD1089,CUST129,玻璃打磨,33,798,2024-10-20,华北,26334
ORD1048,CUST165,玻璃切割,28,646,2024-07-27,西南,18088
ORD1035,CUST141,玻璃打磨,55,772,2024-06-17,华东,42460
ORD1080,CUST159,玻璃切割,20,374,2024-05-27,华东,7480
ORD1019,CUST113,玻璃雕刻,33,119,2024-05-07,西南,3927
ORD1089,CUST121,玻璃切割,27,187,2024-09-25,华北,5049
ORD1098,CUST109,玻璃切割,7,942,2024-03-21,西南,6594
ORD1023,CUST133,玻璃打磨,28,323,2024-02-07,西南,9044
ORD1075,CUST105,玻璃打磨,60,737,2024-05-18,西南,44220
ORD1099,CUST193,玻璃雕刻,88,736,2024-09-03,华东,64768
ORD1034,CUST135,玻璃雕刻,18,356,2024-06-05,华东,6408
ORD1029,CUST183,玻璃雕刻,26,945,2024-03-03,华北,24570
ORD1061,CUST192,玻璃雕刻,81,718,2024-03-09,华北,58158
ORD1043,CUST197,玻璃雕刻,21,455,2024-07-24,西南,9555
ORD1077,CUST146,玻璃抛光,10,620,2024-12-13,华东,6200
ORD1055,CUST194,玻璃抛光,69,299,2024-01-19,华东,20631
ORD1043,CUST137,玻璃抛光,39,830,2024-10-11,西南,32370
ORD1056,CUST106,玻璃雕刻,14,464,2024-06-29,华东,6496
ORD1046,CUST133,玻璃切割,49,638,2024-07-28,华东,31262
ORD1064,CUST180,玻璃雕刻,9,957,2024-10-20,西南,8613
ORD1098,CUST178,玻璃雕刻,58,314,2024-03-04,华南,18212
ORD1072,CUST193,玻璃切割,10,764,2024-12-26,华北,7640
ORD1031,CUST127,玻璃打磨,7,482,2024-05-04,西南,3374
ORD1097,CUST193,玻璃雕刻,60,426,2024-04-03,西南,25560
ORD1007,CUST180,玻璃抛光,76,210,2024-05-02,华南,15960
ORD1096,CUST166,玻璃雕刻,5,887,2024-06-26,东北,4435
ORD1068,CUST165,玻璃打磨,91,344,2024-11-04,华北,31304
ORD1048,CUST198,玻璃打磨,11,949,2024-06-21,华北,10439
ORD1015,CUST139,玻璃雕刻,8,583,2024-09-01,华南,4664
ORD1083,CUST112,玻璃雕刻,40,194,2024-02-05,东北,7760
ORD1005,CUST113,玻璃切割,14,784,2024-08-26,华北,10976
ORD1027,CUST147,玻璃打磨,23,630,2024-07-19,西南,14490
ORD1088,CUST164,玻璃切割,10,916,2024-12-21,东北,9160
ORD1063,CUST164,玻璃抛光,18,530,2024-09-01,西南,9540
ORD1056,CUST128,玻璃雕刻,42,496,2024-09-24,东北,20832
ORD1066,CUST101,玻璃打磨,20,449,2024-07-01,东北,8980
ORD1053,CUST182,玻璃打磨,42,924,2024-10-17,华北,38808
ORD1001,CUST131,玻璃打磨,1,819,2024-11-21,东北,819
ORD1078,CUST146,玻璃打磨,4,638,2024-01-04,华北,2552
ORD1084,CUST112,玻璃雕刻,37,808,2024-09-16,东北,29896
ORD1028,CUST151,玻璃雕刻,75,895,2024-03-06,东北,67125
ORD1034,CUST179,玻璃打磨,61,442,2024-05-27,华南,26962
ORD1051,CUST171,玻璃抛光,26,869,2024-08-16,华东,22594
ORD1030,CUST169,玻璃雕刻,62,639,2024-05-08,华东,39618
ORD1089,CUST157,玻璃雕刻,65,803,2024-01-05,西南,52195
ORD1060,CUST174,玻璃雕刻,65,994,2024-12-15,华东,64610
ORD1054,CUST199,玻璃抛光,99,447,2024-01-06,东北,44253
ORD1039,CUST177,玻璃抛光,20,691,2024-12-15,东北,13820
ORD1052,CUST119,玻璃雕刻,50,225,2024-01-12,华东,11250
ORD1064,CUST133,玻璃抛光,88,673,2024-09-06,华东,59224
ORD1041,CUST188,玻璃抛光,6,382,2024-12-13,东北,2292
ORD1051,CUST189,玻璃雕刻,72,533,2024-06-13,西南,38376
ORD1079,CUST139,玻璃雕刻,59,204,2024-12-03,东北,12036
ORD1053,CUST124,玻璃抛光,73,791,2024-05-27,西南,57743
ORD1069,CUST147,玻璃雕刻,72,252,2024-02-25,华南,18144
ORD1016,CUST148,玻璃雕刻,65,395,2024-07-25,东北,25675
ORD1018,CUST105,玻璃打磨,47,539,2024-08-14,西南,25333
ORD1066,CUST105,玻璃切割,38,777,2024-01-27,西南,29526
ORD1040,CUST133,玻璃雕刻,34,648,2024-07-05,西南,22032
ORD1051,CUST104,玻璃雕刻,12,853,2024-04-11,华南,10236
ORD1099,CUST198,玻璃抛光,19,389,2024-07-30,东北,7391
ORD1007,CUST118,玻璃打磨,35,193,2024-08-21,华南,6755
ORD1010,CUST146,玻璃雕刻,77,708,2024-05-28,华北,54516
ORD1014,CUST196,玻璃打磨,6,312,2024-01-04,华南,1872
ORD1003,CUST167,玻璃抛光,100,650,2024-06-07,东北,65000
ORD1041,CUST156,玻璃雕刻,1,826,2024-08-27,华南,826
ORD1026,CUST182,玻璃打磨,51,300,2024-02-24,华东,15300
ORD1004,CUST135,玻璃打磨,8,785,2024-09-13,华北,6280
ORD1088,CUST120,玻璃打磨,68,690,2024-02-20,华北,46920
ORD1009,CUST159,玻璃抛光,69,507,2024-08-31,华南,34983
ORD1029,CUST152,玻璃抛光,70,254,2024-02-06,华北,17780
ORD1035,CUST179,玻璃打磨,80,762,2024-01-20,华东,60960
ORD1044,CUST120,玻璃雕刻,92,893,2024-01-10,西南,82156
ORD1085,CUST154,玻璃切割,98,275,2024-07-02,西南,26950
ORD1083,CUST146,玻璃雕刻,46,787,2024-07-30,华北,36202
ORD1039,CUST139,玻璃抛光,61,610,2024-03-18,西南,37210
ORD1097,CUST173,玻璃抛光,70,397,2024-02-09,华东,27790
ORD1052,CUST152,玻璃抛光,96,424,2024-01-19,华北,40704
ORD1005,CUST154,玻璃雕刻,92,503,2024-07-02,华南,46276
ORD1058,CUST185,玻璃抛光,32,492,2024-01-01,华北,15744
ORD1020,CUST123,玻璃切割,48,350,2024-04-12,华北,16800
ORD1011,CUST106,玻璃抛光,33,854,2024-11-06,西南,28182
ORD1071,CUST184,玻璃打磨,46,853,2024-09-19,西南,39238
ORD1008,CUST194,玻璃抛光,42,149,2024-01-13,华东,6258
ORD1006,CUST179,玻璃打磨,26,206,2024-08-13,西南,5356
ORD1045,CUST180,玻璃雕刻,96,498,2024-06-16,华东,47808
ORD1024,CUST121,玻璃切割,90,385,2024-09-14,华南,34650
ORD1063,CUST112,玻璃雕刻,43,853,2024-12-21,华北,36679
ORD1038,CUST106,玻璃雕刻,24,419,2024-10-13,西南,10056
ORD1081,CUST120,玻璃打磨,53,915,2024-08-16,西南,48495
ORD1044,CUST107,玻璃雕刻,37,579,2024-07-07,东北,21423
ORD1061,CUST120,玻璃切割,27,216,2024-09-12,华东,5832
ORD1085,CUST119,玻璃打磨,55,604,2024-06-26,华东,33220
ORD1098,CUST193,玻璃雕刻,32,141,2024-03-07,华北,4512
ORD1043,CUST100,玻璃雕刻,38,190,2024-11-02,西南,7220
ORD1009,CUST152,玻璃打磨,20,595,2024-08-31,华东,11900
ORD1012,CUST104,玻璃切割,68,317,2024-07-01,东北,21556
ORD1007,CUST183,玻璃切割,2,187,2024-12-21,东北,374
ORD1076,CUST119,玻璃抛光,8,827,2024-04-20,西南,6616
ORD1052,CUST122,玻璃切割,5,213,2024-03-04,西南,1065
ORD1023,CUST118,玻璃雕刻,92,143,2024-12-24,华东,13156
ORD1063,CUST159,玻璃切割,96,323,2024-02-27,华北,31008
ORD1028,CUST131,玻璃雕刻,32,794,2024-06-21,华北,25408
ORD1001,CUST167,玻璃雕刻,4,622,2024-02-03,西南,2488
ORD1082,CUST149,玻璃抛光,50,130,2024-12-12,西南,6500
ORD1028,CUST196,玻璃抛光,88,320,2024-05-23,西南,28160
ORD1022,CUST120,玻璃雕刻,17,721,2024-11-25,华南,12257
ORD1031,CUST128,玻璃雕刻,58,843,2024-05-14,华东,48894
ORD1004,CUST125,玻璃打磨,14,648,2024-11-23,东北,9072
ORD1004,CUST161,玻璃雕刻,7,490,2024-09-05,华南,3430
ORD1065,CUST120,玻璃雕刻,90,851,2024-09-20,华北,76590
ORD1066,CUST137,玻璃雕刻,62,816,2024-12-24,华东,50592
ORD1080,CUST173,玻璃雕刻,20,119,2024-05-31,华东,2380
ORD1012,CUST108,玻璃抛光,78,894,2024-10-20,华南,69732
ORD1050,CUST137,玻璃雕刻,86,890,2024-05-20,华北,76540
ORD1040,CUST117,玻璃抛光,53,449,2024-08-26,华南,23797
ORD1005,CUST166,玻璃打磨,71,690,2024-06-17,华南,48990
ORD1073,CUST135,玻璃切割,3,214,2024-04-01,华北,642
ORD1018,CUST100,玻璃雕刻,13,447,2024-08-13,华东,5811
ORD1024,CUST175,玻璃雕刻,79,622,2024-06-10,西南,49138
ORD1002,CUST177,玻璃打磨,90,206,2024-05-05,华北,18540
ORD1012,CUST126,玻璃雕刻,23,730,2024-12-10,华东,16790
ORD1039,CUST128,玻璃雕刻,88,137,2024-11-23,华东,12056
ORD1013,CUST109,玻璃打磨,7,199,2024-09-24,西南,1393
ORD1033,CUST172,玻璃抛光,68,643,2024-08-15,西南,43724
ORD1052,CUST178,玻璃切割,88,762,2024-06-09,西南,67056
ORD1036,CUST136,玻璃切割,2,987,2024-09-26,华东,1974
ORD1061,CUST135,玻璃雕刻,21,248,2024-11-29,华南,5208
ORD1031,CUST170,玻璃打磨,97,425,2024-09-25,东北,41225
ORD1099,CUST102,玻璃抛光,53,314,2024-09-20,东北,16642
ORD1058,CUST199,玻璃雕刻,22,934,2024-08-24,华东,20548
ORD1059,CUST164,玻璃雕刻,78,265,2024-11-27,华南,20670
ORD1070,CUST148,玻璃打磨,79,951,2024-03-24,西南,75129
ORD1080,CUST119,玻璃雕刻,93,356,2024-05-29,华东,33108
ORD1095,CUST143,玻璃抛光,41,927,2024-06-05,华北,38007
ORD1072,CUST178,玻璃打磨,38,389,2024-10-25,西南,14782
ORD1004,CUST134,玻璃打磨,51,634,2024-10-12,华北,32334
ORD1073,CUST129,玻璃打磨,62,668,2024-11-10,东北,41416
ORD1022,CUST176,玻璃雕刻,76,429,2024-01-18,东北,32604
ORD1000,CUST112,玻璃切割,83,908,2024-01-10,西南,75364
ORD1080,CUST100,玻璃抛光,65,422,2024-07-12,华东,27430
ORD1096,CUST109,玻璃打磨,41,982,2024-01-31,东北,40262
ORD1044,CUST136,玻璃切割,68,665,2024-10-27,华北,45220
ORD1028,CUST102,玻璃切割,83,158,2024-06-22,西南,13114
ORD1034,CUST197,玻璃打磨,33,966,2024-02-12,华北,31878
ORD1081,CUST199,玻璃雕刻,93,221,2024-10-23,东北,20553
ORD1005,CUST104,玻璃切割,28,836,2024-04-01,华北,23408
ORD1008,CUST162,玻璃打磨,25,631,2024-05-14,西南,15775
ORD1017,CUST148,玻璃打磨,34,432,2024-03-04,华北,14688
ORD1078,CUST127,玻璃雕刻,4,432,2024-12-15,西南,1728
ORD1003,CUST106,玻璃切割,49,662,2024-10-13,西南,32438
ORD1066,CUST192,玻璃雕刻,25,242,2024-06-03,西南,6050
ORD1060,CUST178,玻璃打磨,42,802,2024-08-24,华东,33684
ORD1053,CUST132,玻璃抛光,56,491,2024-10-11,华南,27496
ORD1071,CUST163,玻璃切割,55,167,2024-02-10,华北,9185
ORD1000,CUST192,玻璃切割,21,984,2024-11-20,华南,20664
ORD1012,CUST184,玻璃雕刻,97,879,2024-08-14,东北,85263
ORD1010,CUST142,玻璃打磨,93,797,2024-01-22,东北,74121
ORD1003,CUST149,玻璃雕刻,27,415,2024-12-15,华南,11205
ORD1079,CUST120,玻璃雕刻,7,221,2024-09-20,西南,1547
ORD1039,CUST185,玻璃雕刻,24,495,2024-07-07,华南,11880
ORD1052,CUST101,玻璃雕刻,93,684,2024-03-09,华东,63612
ORD1042,CUST174,玻璃切割,75,617,2024-07-21,东北,46275
ORD1069,CUST131,玻璃雕刻,8,620,2024-01-31,华北,4960
ORD1062,CUST148,玻璃抛光,69,653,2024-01-05,东北,45057
ORD1014,CUST110,玻璃抛光,38,190,2024-10-02,西南,7220
ORD1083,CUST115,玻璃雕刻,59,528,2024-01-11,华南,31152
ORD1009,CUST181,玻璃打磨,7,883,2024-06-11,西南,6181
ORD1058,CUST196,玻璃雕刻,63,854,2024-08-16,华北,53802
ORD1017,CUST145,玻璃雕刻,21,287,2024-09-20,西南,6027
ORD1014,CUST151,玻璃打磨,39,748,2024-10-11,华南,29172
ORD1019,CUST171,玻璃雕刻,99,658,2024-03-07,华南,65142
ORD1093,CUST145,玻璃打磨,55,539,2024-04-16,华东,29645
ORD1060,CUST162,玻璃雕刻,84,970,2024-03-03,华南,81480
ORD1038,CUST187,玻璃抛光,71,973,2024-05-18,西南,69083
ORD1039,CUST130,玻璃切割,90,660,2024-04-26,华东,59400
ORD1083,CUST113,玻璃雕刻,98,611,2024-01-02,华东,59878
ORD1045,CUST127,玻璃切割,62,703,2024-03-27,西南,43586
ORD1070,CUST185,玻璃雕刻,25,876,2024-07-09,东北,21900
ORD1008,CUST189,玻璃抛光,79,864,2024-01-02,华东,68256
ORD1059,CUST131,玻璃雕刻,47,224,2024-11-30,华南,10528
ORD1009,CUST106,玻璃切割,76,449,2024-09-14,华北,34124
ORD1070,CUST134,玻璃雕刻,5,647,2024-07-20,华东,3235
ORD1003,CUST115,玻璃雕刻,41,551,2024-03-05,西南,22591
ORD1088,CUST113,玻璃雕刻,61,644,2024-03-05,东北,39284
ORD1057,CUST114,玻璃打磨,49,521,2024-07-26,东北,25529
ORD1096,CUST194,玻璃抛光,80,373,2024-12-23,东北,29840
ORD1061,CUST135,玻璃雕刻,98,896,2024-11-14,东北,87808
ORD1055,CUST126,玻璃切割,86,397,2024-08-25,华东,34142
ORD1016,CUST173,玻璃切割,67,919,2024-05-28,华北,61573
ORD1059,CUST140,玻璃打磨,42,985,2024-09-24,东北,41370
ORD1080,CUST185,玻璃雕刻,25,962,2024-08-20,华南,24050
